label,sentence
ComplexNPs_90_spa_eng_grammatical,Busca el small remote_control entre los cojines del sofá antes de la película.
ComplexNPs_91_spa_eng_grammatical,Colocaron el portable speaker en la esquina para mejorar la calidad del sonido.
ComplexNPs_92_spa_eng_grammatical,Ajusta el wireless microphone para que la voz se escuche clara en el evento.
ComplexNPs_93_spa_eng_grammatical,Revisaron el raw video de la reunión para tomar notas sobre las decisiones.
ComplexNPs_94_spa_eng_grammatical,Guarda el important file en la carpeta correcta antes de cerrar el ordenador.
ComplexNPs_95_spa_eng_grammatical,Revisa el urgent mail antes de salir para responder los mensajes importantes.
ComplexNPs_96_spa_eng_grammatical,Envía el quick message al grupo para confirmar la hora de la reunión.
ComplexNPs_97_spa_eng_grammatical,Firma el final contract y devuélvelo a la oficina antes del viernes.
ComplexNPs_98_spa_eng_grammatical,Guarda el paper receipt por si necesitas hacer una devolución más tarde.
ComplexNPs_99_spa_eng_grammatical,Deposita el bank check en el banco antes de que cierre la sucursal.
ComplexNPs_100_spa_eng_grammatical,Encuentra el leather wallet en la bolsa antes de salir hacia la estación.
ComplexNPs_101_spa_eng_grammatical,María colgó el large calendar en la pared antes de la reunión matutina.
ComplexNPs_102_spa_eng_grammatical,Guardó el small pocket la carta dentro del abrigo antes de salir.
ComplexNPs_103_spa_eng_grammatical,El conductor aparcó el heavy truck junto al muelle para descargar la carga.
ComplexNPs_104_spa_eng_grammatical,Bajaron el deep subway en la estación central para cambiar de línea.
ComplexNPs_105_spa_eng_grammatical,Pasaron el quiet park con los niños mientras buscaban un lugar para picnic.
ComplexNPs_106_spa_eng_grammatical,Regaron el small garden antes de que el sol se pusiera esta tarde.
ComplexNPs_107_spa_eng_grammatical,Cruzaron el open field para llegar al molino antes de que oscureciera.
ComplexNPs_108_spa_eng_grammatical,Exploraron el dense forest con linternas durante la excursión nocturna del colegio.
ComplexNPs_109_spa_eng_grammatical,Visitaron el modern museum para ver la exposición de arte contemporáneo internacional.
ComplexNPs_110_spa_eng_grammatical,Reservaron el small theater para la función que empezaba a las ocho.
ComplexNPs_111_spa_eng_grammatical,Entraron el independent cinema justo cuando empezaba la película de la noche.
ComplexNPs_112_spa_eng_grammatical,Cenamos el cozy restaurant que abrió cerca de la plaza central anoche.
ComplexNPs_113_spa_eng_grammatical,Reservaron el boutique hotel con vista al mar para las vacaciones de verano.
ComplexNPs_114_spa_eng_grammatical,Nos encontramos en el quiet bar de la esquina para conversar un rato.
ComplexNPs_115_spa_eng_grammatical,Cortaron el chocolate cake en porciones iguales para repartir entre los invitados.
ComplexNPs_116_spa_eng_grammatical,Compraron el creamy ice_cream en la heladería antes de volver a casa.
ComplexNPs_117_spa_eng_grammatical,Sirve el fresh juice en vasos fríos para los niños en la merienda.
ComplexNPs_118_spa_eng_grammatical,Prepara el hot tea en la tetera antes de que lleguen los invitados.
ComplexNPs_119_spa_eng_grammatical,Guardaron el red wine en la bodega para que envejeciera unos meses más.
ComplexNPs_120_spa_eng_grammatical,Sirvió el light dessert al final de la cena para sorprender a los comensales.
ComplexNPs_121_spa_eng_grammatical,Preparó el hearty breakfast antes de que los niños se despertaran esta mañana.
ComplexNPs_122_spa_eng_grammatical,Empacó el packed lunch para llevarlo al trabajo y comer en la oficina.
ComplexNPs_123_spa_eng_grammatical,Limpia el small bathroom antes de que lleguen los invitados esta tarde  por favor.
ComplexNPs_124_spa_eng_grammatical,Ordena el spare room y guarda la ropa antes de que lleguen tus padres.
ComplexNPs_125_spa_eng_grammatical,Decoraron el master bedroom con luces y plantas para crear un ambiente acogedor.
ComplexNPs_126_spa_eng_grammatical,Guardaron el dry basement las cajas con recuerdos en la esquina más oscura.
ComplexNPs_127_spa_eng_grammatical,Pusieron el small balcony plantas y sillas para disfrutar las tardes de verano.
ComplexNPs_128_spa_eng_grammatical,Organizaron el board game en el salón para que todos participaran y se divirtieran.
ComplexNPs_129_spa_eng_grammatical,Vieron el friendly match en la televisión con amigos y mucha emoción.
ComplexNPs_130_spa_eng_grammatical,Apoyaron el local team durante todo el torneo con pancartas y cánticos.
ComplexNPs_131_spa_eng_grammatical,Celebraron el winning goal con abrazos y gritos cuando terminó el partido.
ComplexNPs_132_spa_eng_grammatical,Alquilaron el cozy apartment cerca del centro para reducir el tiempo de viaje.
ComplexNPs_133_spa_eng_grammatical,Subieron el slow elevator porque las escaleras estaban cerradas por mantenimiento.
ComplexNPs_134_spa_eng_grammatical,Enciende el ceiling fan si hace calor mientras trabajas en la oficina.
ComplexNPs_135_spa_eng_grammatical,Conecta el loose plug en la toma antes de encender el aparato eléctrico.
ComplexNPs_136_spa_eng_grammatical,Apaga el main switch cuando salgas para ahorrar energía en la oficina.
ComplexNPs_137_spa_eng_grammatical,Pulsa el red button para iniciar la máquina y espera a que termine.
ComplexNPs_138_spa_eng_grammatical,Busca el small remote_control entre los cojines del sofá antes de la película.
ComplexNPs_139_spa_eng_grammatical,Colocaron el portable speaker en la esquina para mejorar la calidad del sonido.
ComplexNPs_140_spa_eng_grammatical,Ajusta el wireless microphone para que la voz se escuche clara en el evento.
ComplexNPs_141_spa_eng_grammatical,Revisaron el raw video de la reunión para tomar notas sobre las decisiones.
ComplexNPs_142_spa_eng_grammatical,Guarda el important file en la carpeta correcta antes de cerrar el ordenador.
ComplexNPs_143_spa_eng_grammatical,Revisa el urgent mail antes de salir para responder los mensajes importantes.
ComplexNPs_144_spa_eng_grammatical,Envía el quick message al grupo para confirmar la hora de la reunión.
ComplexNPs_145_spa_eng_grammatical,Firma el final contract y devuélvelo a la oficina antes del viernes.
ComplexNPs_146_spa_eng_grammatical,Guarda el paper receipt por si necesitas hacer una devolución más tarde.
ComplexNPs_147_spa_eng_grammatical,Deposita el bank check en el banco antes de que cierre la sucursal.
ComplexNPs_148_spa_eng_grammatical,Encuentra el leather wallet en la bolsa antes de salir hacia la estación.
ComplexNPs_149_spa_eng_grammatical,Lleva el ID badge visible durante la visita al edificio por seguridad.
ComplexNPs_150_spa_eng_grammatical,Busca el spare key en la caja fuerte antes de cerrar la oficina.
ComplexNPs_151_spa_eng_grammatical,El viajero dejó el heavy suitcase en el pasillo antes del taxi.
ComplexNPs_152_spa_eng_grammatical,Colocó el official badge en la solapa antes de entrar al congreso.
ComplexNPs_153_spa_eng_grammatical,Llevó el old lantern al campamento para iluminar el sendero oscuro.
ComplexNPs_154_spa_eng_grammatical,Apilamos el wooden crate en el almacén junto a las cajas grandes.
ComplexNPs_155_spa_eng_grammatical,Rodaron el heavy barrel hasta la bodega para empezar la fermentación.
ComplexNPs_156_spa_eng_grammatical,Llegaron al small harbor justo cuando el sol empezaba a ponerse.
ComplexNPs_157_spa_eng_grammatical,Aseguraron el heavy anchor antes de bajar la embarcación al muelle.
ComplexNPs_158_spa_eng_grammatical,Guardó el brass compass en el bolsillo antes de empezar la caminata.
ComplexNPs_159_spa_eng_grammatical,Encendieron el paper lantern para la procesión que cruzó la plaza.
ComplexNPs_160_spa_eng_grammatical,Colocaron el long harpoon en la cubierta antes de salir al mar.
ComplexNPs_161_spa_eng_grammatical,Archivó el old ledger en la estantería junto a los registros fiscales.
ComplexNPs_162_spa_eng_grammatical,Actualizó el company ledger con las facturas recibidas durante la semana.
ComplexNPs_163_spa_eng_grammatical,Colocó el small anchor en la red para asegurar la boya flotante.
ComplexNPs_164_spa_eng_grammatical,Aparcaron el delivery truck junto al harbor para descargar la mercancía.
ComplexNPs_165_spa_eng_grammatical,Guardó el small compass en la mochila antes de cruzar el desfiladero.
ComplexNPs_166_spa_eng_grammatical,Apilaron el plastic crate en la furgoneta para el reparto matutino.
ComplexNPs_167_spa_eng_grammatical,Llenaron el oak barrel con sidra recién prensada en la granja.
ComplexNPs_168_spa_eng_grammatical,Revisaron el heavy anchor antes de izarlo para la maniobra de salida.
ComplexNPs_169_spa_eng_grammatical,Colocó el pocket compass sobre la mesa antes de planear la ruta.
ComplexNPs_170_spa_eng_grammatical,Guardaron el harpoon en el soporte trasero después de la jornada de pesca.
ComplexNPs_171_spa_eng_grammatical,Cerraron el monthly ledger y prepararon los informes para el auditor.
ComplexNPs_172_spa_eng_grammatical,Colocó el small suitcase en el compartimento superior del tren.
ComplexNPs_173_spa_eng_grammatical,Guardaron el fragile crate en la bodega con cuidado y etiqueta roja.
ComplexNPs_174_spa_eng_grammatical,Sellaron el barrel con una tapa nueva antes de almacenarlo en frío.
ComplexNPs_175_spa_eng_grammatical,Ajustaron el heavy anchor para que el barco no se moviera con la marea.
ComplexNPs_176_spa_eng_grammatical,Guardó el brass compass en el estuche antes de la expedición.
ComplexNPs_177_spa_eng_grammatical,Llegaron al small harbor temprano para descargar la pesca del día.
ComplexNPs_178_spa_eng_grammatical,Actualizó el company ledger con las entradas de ventas del mes.
ComplexNPs_179_spa_eng_grammatical,Guardó el heavy suitcase en el maletero antes de emprender el viaje.
ComplexNPs_180_spa_eng_grammatical,Apilaron el crate en la plataforma para cargar el camión de reparto.
ComplexNPs_181_spa_eng_grammatical,Llenaron el barrel con vino nuevo durante la vendimia de la tarde.
ComplexNPs_182_spa_eng_grammatical,Colocaron el anchor en la proa y aseguraron las cadenas con pernos.
ComplexNPs_183_spa_eng_grammatical,Usó el compass para trazar el círculo en la madera con precisión.
ComplexNPs_184_spa_eng_grammatical,Aparcaron el delivery van junto al harbor para descargar la mercancía.
ComplexNPs_185_spa_eng_grammatical,Cerraron el ledger mensual y enviaron los extractos al departamento legal.
ComplexNPs_186_spa_eng_grammatical,Guardó el small suitcase en el compartimento superior del avión.
ComplexNPs_187_spa_eng_grammatical,Colocaron el crate en la cinta para el envío internacional esta mañana.
ComplexNPs_188_spa_eng_grammatical,Sellaron el barrel con aceite y lo almacenaron en la bodega.
ComplexNPs_189_spa_eng_grammatical,Pulieron el anchor de cobre para evitar la corrosión en la cubierta.
ComplexNPs_190_spa_eng_grammatical,Ajustó el compass magnético para compensar la desviación local.
ComplexNPs_191_spa_eng_grammatical,Descargaron el cargo en el busy harbor antes del anochecer.
ComplexNPs_192_spa_eng_grammatical,Actualizó el ledger con las nuevas entradas de inventario del día.
ComplexNPs_193_spa_eng_grammatical,Guardó el leather suitcase en el armario del despacho al terminar.
ComplexNPs_194_spa_eng_grammatical,Llevó el heavy crate al taller para organizar las herramientas nuevas.
ComplexNPs_195_spa_eng_grammatical,Colocaron el barrel en posición vertical para facilitar el llenado.
ComplexNPs_196_spa_eng_grammatical,Aseguraron el anchor de acero con cadenas nuevas antes de zarpar.
ComplexNPs_197_spa_eng_grammatical,Guardó el pocket compass en el estuche antes de la caminata.
ComplexNPs_198_spa_eng_grammatical,Organizaron el unloading en el busy harbor durante la madrugada.
ComplexNPs_199_spa_eng_grammatical,Registraron el daily ledger antes de cerrar la oficina por la tarde.
ComplexNPs_200_spa_eng_grammatical,Cerró el heavy suitcase con el candado antes de facturar en el aeropuerto.
CompoundNPs_1_spa_eng_grammatical,El bibliotecario colocó el fiction book en la estantería antes del cierre.
CompoundNPs_2_spa_eng_grammatical,María devolvió el history book al mostrador tras terminar la investigación.
CompoundNPs_3_spa_eng_grammatical,El profesor pidió el science book para la clase de laboratorio hoy.
CompoundNPs_4_spa_eng_grammatical,Los estudiantes compartieron el textbook durante la sesión de estudio en grupo.
CompoundNPs_5_spa_eng_grammatical,Ana hojeó el cookbook buscando una receta nueva para la cena.
CompoundNPs_6_spa_eng_grammatical,El chef consultó el recipe book antes de preparar el plato principal.
CompoundNPs_7_spa_eng_grammatical,El niño guardó el comic book en su mochila antes de ir al colegio.
CompoundNPs_8_spa_eng_grammatical,Colocaron el photo album sobre la mesa para que todos lo vieran.
CompoundNPs_9_spa_eng_grammatical,Los graduados firmaron el yearbook durante la fiesta de despedida.
CompoundNPs_10_spa_eng_grammatical,El técnico consultó el user manual antes de reparar la máquina.
CompoundNPs_11_spa_eng_grammatical,Coloca el user manual junto al equipo para futuras consultas.
CompoundNPs_12_spa_eng_grammatical,Buscó el reference book en la sala de lectura durante la tarde.
CompoundNPs_13_spa_eng_grammatical,El investigador pidió el reference guide para completar la bibliografía.
CompoundNPs_14_spa_eng_grammatical,El artista abrió el sketchbook para repasar los bocetos del proyecto.
CompoundNPs_15_spa_eng_grammatical,La profesora repartió el workbook a cada alumno al comenzar la clase.
CompoundNPs_16_spa_eng_grammatical,Guardó el spiral notebook en la mochila antes de salir de casa.
CompoundNPs_17_spa_eng_grammatical,El capitán anotó la hora en el logbook tras zarpar del puerto.
CompoundNPs_18_spa_eng_grammatical,Los visitantes firmaron el guestbook al entrar en la exposición.
CompoundNPs_19_spa_eng_grammatical,El árbitro consultó el rulebook antes de tomar la decisión final.
CompoundNPs_20_spa_eng_grammatical,El entrenador revisó el playbook antes del último entrenamiento de la semana.
CompoundNPs_21_spa_eng_grammatical,El naturalista llevó el field guide durante la excursión al bosque.
CompoundNPs_22_spa_eng_grammatical,Colocaron el photo book en la vitrina para la inauguración de la muestra.
CompoundNPs_23_spa_eng_grammatical,La maestra leyó el children's book a los alumnos en círculo.
CompoundNPs_24_spa_eng_grammatical,Pegaron el comic strip en el tablón para que todos lo vieran.
CompoundNPs_25_spa_eng_grammatical,El entrenador anotó el resultado en el scorebook al terminar el partido.
CompoundNPs_26_spa_eng_grammatical,Publicaron el yearly report en la intranet para revisión del equipo.
CompoundNPs_27_spa_eng_grammatical,La empresa distribuyó el policy manual a todos los empleados nuevos.
CompoundNPs_28_spa_eng_grammatical,El ingeniero revisó el technical manual antes de iniciar las pruebas.
CompoundNPs_29_spa_eng_grammatical,Entregaron el training manual a los participantes al comenzar el curso.
CompoundNPs_30_spa_eng_grammatical,Colocaron el policy guide en la sala de juntas para consulta rápida.
CompoundNPs_31_spa_eng_grammatical,Publicaron el photo journal en la web del festival esta mañana.
CompoundNPs_32_spa_eng_grammatical,El equipo presentó el technical report al comité de evaluación.
CompoundNPs_33_spa_eng_grammatical,Consultó el reference manual para resolver la incidencia del sistema.
CompoundNPs_34_spa_eng_grammatical,Anotó las observaciones en el field notebook durante la expedición.
CompoundNPs_35_spa_eng_grammatical,Registraron las horas en el work log al finalizar la jornada.
