label,sentence,surprisal
ComplexNPs_50_spa_eng_grammatical,Cambia el halogen foco en la lámpara antes de que lleguen los invitados.,33.126346588134766
ComplexNPs_51_spa_eng_grammatical,Colgó el ancient painting en la galería antes de la inauguración del viernes.,46.764739990234375
ComplexNPs_52_spa_eng_grammatical,Metió el small pocket la carta dentro del abrigo antes de salir.,54.79255676269531
ComplexNPs_53_spa_eng_grammatical,Secó el clean sock en la secadora antes de guardarlo en la cesta.,43.4365348815918
ComplexNPs_54_spa_eng_grammatical,El conductor estacionó el heavy truck junto al muelle para descargar la carga.,21.79776382446289
ComplexNPs_55_spa_eng_grammatical,Tomaron el crowded bus en la parada de la esquina esta mañana.,22.50652313232422
ComplexNPs_56_spa_eng_grammatical,Bajaron el deep subway en la estación central para cambiar de línea.,38.58003616333008
ComplexNPs_57_spa_eng_grammatical,Pasaron el quiet park con los niños mientras buscaban un lugar para picnic.,40.288002014160156
ComplexNPs_58_spa_eng_grammatical,Regaron el small garden antes de que el sol se pusiera esta tarde.,41.70491409301758
ComplexNPs_59_spa_eng_grammatical,Cruzaron el open field para llegar al molino antes de que oscureciera.,30.26116180419922
ComplexNPs_60_spa_eng_grammatical,Exploraron el dense forest con linternas durante la excursión nocturna del colegio.,36.46448516845703
ComplexNPs_61_spa_eng_grammatical,Visitaron el modern museum para ver la exposición de arte contemporáneo internacional.,29.623123168945312
ComplexNPs_62_spa_eng_grammatical,Reservaron el small theater para la función que empezaba a las ocho.,22.816600799560547
ComplexNPs_63_spa_eng_grammatical,Entraron el independent cinema justo cuando empezaba la película de la noche.,36.827423095703125
ComplexNPs_64_spa_eng_grammatical,Cenamos el cozy restaurant que abrió cerca de la plaza central anoche.,41.4881477355957
ComplexNPs_65_spa_eng_grammatical,Reservaron el boutique hotel con vista al mar para las vacaciones de verano.,28.458484649658203
ComplexNPs_66_spa_eng_grammatical,Nos encontramos en el quiet bar de la esquina para conversar un rato.,21.34400177001953
ComplexNPs_67_spa_eng_grammatical,Cortaron el chocolate cake en porciones iguales para repartir entre los invitados.,21.097312927246094
ComplexNPs_68_spa_eng_grammatical,Compraron el creamy ice_cream en la heladería antes de volver a casa.,31.978351593017578
ComplexNPs_69_spa_eng_grammatical,Sirve el fresh juice en vasos fríos para los niños en la merienda.,22.944293975830078
ComplexNPs_70_spa_eng_grammatical,Prepara el hot tea en la tetera antes de que lleguen los invitados.,20.06270980834961
ComplexNPs_71_spa_eng_grammatical,Guardaron el red wine en la bodega para que envejeciera unos meses más.,27.302978515625
ComplexNPs_72_spa_eng_grammatical,Sirvió el light dessert al final de la cena para sorprender a los comensales.,25.270523071289062
ComplexNPs_73_spa_eng_grammatical,Preparó el hearty breakfast antes de que los niños se despertaran esta mañana.,16.877567291259766
ComplexNPs_74_spa_eng_grammatical,Empacó el packed lunch para llevarlo al trabajo y comer en la oficina.,30.857925415039062
ComplexNPs_75_spa_eng_grammatical,Limpia el small bathroom antes de que lleguen los invitados esta tarde  por favor.,38.24332046508789
ComplexNPs_76_spa_eng_grammatical,Ordena el spare room y guarda la ropa antes de que lleguen tus padres.,37.108036041259766
ComplexNPs_77_spa_eng_grammatical,Decoraron el master bedroom con luces y plantas para crear un ambiente acogedor.,22.623641967773438
ComplexNPs_78_spa_eng_grammatical,Guardaron el dry basement las cajas con recuerdos en la esquina más oscura.,65.36746215820312
ComplexNPs_79_spa_eng_grammatical,Pusieron el small balcony plantas y sillas para disfrutar las tardes de verano.,47.677955627441406
ComplexNPs_80_spa_eng_grammatical,Organizaron el board game en el salón para que todos participaran y se divirtieran.,23.269718170166016
ComplexNPs_81_spa_eng_grammatical,Vieron el friendly match en la televisión con amigos y mucha emoción.,38.42999267578125
ComplexNPs_82_spa_eng_grammatical,Apoyaron el local team durante todo el torneo con pancartas y cánticos.,36.479949951171875
ComplexNPs_83_spa_eng_grammatical,Celebraron el winning goal con abrazos y gritos cuando terminó el partido.,17.88483428955078
ComplexNPs_84_spa_eng_grammatical,Alquilaron el cozy apartment cerca del centro para reducir el tiempo de viaje.,24.79947280883789
ComplexNPs_85_spa_eng_grammatical,Subieron el slow elevator porque las escaleras estaban cerradas por mantenimiento.,36.489601135253906
ComplexNPs_86_spa_eng_grammatical,Enciende el ceiling fan si hace calor mientras trabajas en la oficina.,16.39568328857422
ComplexNPs_87_spa_eng_grammatical,Conecta el loose plug en la toma antes de encender el aparato eléctrico.,31.890254974365234
ComplexNPs_88_spa_eng_grammatical,Apaga el main switch cuando salgas para ahorrar energía en la oficina.,24.455787658691406
ComplexNPs_89_spa_eng_grammatical,Pulsa el red button para iniciar la máquina y espera a que termine.,27.35516357421875
ComplexNPs_90_spa_eng_grammatical,Busca el small remote_control entre los cojines del sofá antes de la película.,55.362159729003906
ComplexNPs_91_spa_eng_grammatical,Colocaron el portable speaker en la esquina para mejorar la calidad del sonido.,17.98522186279297
ComplexNPs_92_spa_eng_grammatical,Ajusta el wireless microphone para que la voz se escuche clara en el evento.,33.36518859863281
ComplexNPs_93_spa_eng_grammatical,Revisaron el raw video de la reunión para tomar notas sobre las decisiones.,44.13786697387695
ComplexNPs_94_spa_eng_grammatical,Guarda el important file en la carpeta correcta antes de cerrar el ordenador.,33.62716293334961
ComplexNPs_95_spa_eng_grammatical,Revisa el urgent mail antes de salir para responder los mensajes importantes.,35.087371826171875
ComplexNPs_96_spa_eng_grammatical,Envía el quick message al grupo para confirmar la hora de la reunión.,36.93998718261719
ComplexNPs_97_spa_eng_grammatical,Firma el final contract y devuélvelo a la oficina antes del viernes.,42.700984954833984
ComplexNPs_98_spa_eng_grammatical,Guarda el paper receipt por si necesitas hacer una devolución más tarde.,35.60688018798828
ComplexNPs_99_spa_eng_grammatical,Deposita el bank check en el banco antes de que cierre la sucursal.,22.501262664794922
ComplexNPs_100_spa_eng_grammatical,Encuentra el leather wallet en la bolsa antes de salir hacia la estación.,33.03084945678711
ComplexNPs_101_spa_eng_grammatical,María colgó el large calendar en la pared antes de la reunión matutina.,44.75419616699219
ComplexNPs_102_spa_eng_grammatical,Guardó el small pocket la carta dentro del abrigo antes de salir.,51.85602569580078
ComplexNPs_103_spa_eng_grammatical,El conductor aparcó el heavy truck junto al muelle para descargar la carga.,28.789688110351562
ComplexNPs_104_spa_eng_grammatical,Bajaron el deep subway en la estación central para cambiar de línea.,38.58003616333008
ComplexNPs_105_spa_eng_grammatical,Pasaron el quiet park con los niños mientras buscaban un lugar para picnic.,40.288002014160156
ComplexNPs_106_spa_eng_grammatical,Regaron el small garden antes de que el sol se pusiera esta tarde.,41.70491409301758
ComplexNPs_107_spa_eng_grammatical,Cruzaron el open field para llegar al molino antes de que oscureciera.,30.26116180419922
ComplexNPs_108_spa_eng_grammatical,Exploraron el dense forest con linternas durante la excursión nocturna del colegio.,36.46448516845703
ComplexNPs_109_spa_eng_grammatical,Visitaron el modern museum para ver la exposición de arte contemporáneo internacional.,29.623123168945312
ComplexNPs_110_spa_eng_grammatical,Reservaron el small theater para la función que empezaba a las ocho.,22.816600799560547
ComplexNPs_111_spa_eng_grammatical,Entraron el independent cinema justo cuando empezaba la película de la noche.,36.827423095703125
ComplexNPs_112_spa_eng_grammatical,Cenamos el cozy restaurant que abrió cerca de la plaza central anoche.,41.4881477355957
ComplexNPs_113_spa_eng_grammatical,Reservaron el boutique hotel con vista al mar para las vacaciones de verano.,28.458484649658203
ComplexNPs_114_spa_eng_grammatical,Nos encontramos en el quiet bar de la esquina para conversar un rato.,21.34400177001953
ComplexNPs_115_spa_eng_grammatical,Cortaron el chocolate cake en porciones iguales para repartir entre los invitados.,21.097312927246094
ComplexNPs_116_spa_eng_grammatical,Compraron el creamy ice_cream en la heladería antes de volver a casa.,31.978351593017578
ComplexNPs_117_spa_eng_grammatical,Sirve el fresh juice en vasos fríos para los niños en la merienda.,22.944293975830078
ComplexNPs_118_spa_eng_grammatical,Prepara el hot tea en la tetera antes de que lleguen los invitados.,20.06270980834961
ComplexNPs_119_spa_eng_grammatical,Guardaron el red wine en la bodega para que envejeciera unos meses más.,27.302978515625
ComplexNPs_120_spa_eng_grammatical,Sirvió el light dessert al final de la cena para sorprender a los comensales.,25.270523071289062
ComplexNPs_121_spa_eng_grammatical,Preparó el hearty breakfast antes de que los niños se despertaran esta mañana.,16.877567291259766
ComplexNPs_122_spa_eng_grammatical,Empacó el packed lunch para llevarlo al trabajo y comer en la oficina.,30.857925415039062
ComplexNPs_123_spa_eng_grammatical,Limpia el small bathroom antes de que lleguen los invitados esta tarde  por favor.,38.24332046508789
ComplexNPs_124_spa_eng_grammatical,Ordena el spare room y guarda la ropa antes de que lleguen tus padres.,37.108036041259766
ComplexNPs_125_spa_eng_grammatical,Decoraron el master bedroom con luces y plantas para crear un ambiente acogedor.,22.623641967773438
ComplexNPs_126_spa_eng_grammatical,Guardaron el dry basement las cajas con recuerdos en la esquina más oscura.,65.36746215820312
ComplexNPs_127_spa_eng_grammatical,Pusieron el small balcony plantas y sillas para disfrutar las tardes de verano.,47.677955627441406
ComplexNPs_128_spa_eng_grammatical,Organizaron el board game en el salón para que todos participaran y se divirtieran.,23.269718170166016
ComplexNPs_129_spa_eng_grammatical,Vieron el friendly match en la televisión con amigos y mucha emoción.,38.42999267578125
ComplexNPs_130_spa_eng_grammatical,Apoyaron el local team durante todo el torneo con pancartas y cánticos.,36.479949951171875
ComplexNPs_131_spa_eng_grammatical,Celebraron el winning goal con abrazos y gritos cuando terminó el partido.,17.88483428955078
ComplexNPs_132_spa_eng_grammatical,Alquilaron el cozy apartment cerca del centro para reducir el tiempo de viaje.,24.79947280883789
ComplexNPs_133_spa_eng_grammatical,Subieron el slow elevator porque las escaleras estaban cerradas por mantenimiento.,36.489601135253906
ComplexNPs_134_spa_eng_grammatical,Enciende el ceiling fan si hace calor mientras trabajas en la oficina.,16.39568328857422
ComplexNPs_135_spa_eng_grammatical,Conecta el loose plug en la toma antes de encender el aparato eléctrico.,31.890254974365234
ComplexNPs_136_spa_eng_grammatical,Apaga el main switch cuando salgas para ahorrar energía en la oficina.,24.455787658691406
ComplexNPs_137_spa_eng_grammatical,Pulsa el red button para iniciar la máquina y espera a que termine.,27.35516357421875
ComplexNPs_138_spa_eng_grammatical,Busca el small remote_control entre los cojines del sofá antes de la película.,55.362159729003906
ComplexNPs_139_spa_eng_grammatical,Colocaron el portable speaker en la esquina para mejorar la calidad del sonido.,17.98522186279297
ComplexNPs_140_spa_eng_grammatical,Ajusta el wireless microphone para que la voz se escuche clara en el evento.,33.36518859863281
ComplexNPs_141_spa_eng_grammatical,Revisaron el raw video de la reunión para tomar notas sobre las decisiones.,44.13786697387695
ComplexNPs_142_spa_eng_grammatical,Guarda el important file en la carpeta correcta antes de cerrar el ordenador.,33.62716293334961
ComplexNPs_143_spa_eng_grammatical,Revisa el urgent mail antes de salir para responder los mensajes importantes.,35.087371826171875
ComplexNPs_144_spa_eng_grammatical,Envía el quick message al grupo para confirmar la hora de la reunión.,36.93998718261719
ComplexNPs_145_spa_eng_grammatical,Firma el final contract y devuélvelo a la oficina antes del viernes.,42.700984954833984
ComplexNPs_146_spa_eng_grammatical,Guarda el paper receipt por si necesitas hacer una devolución más tarde.,35.60688018798828
ComplexNPs_147_spa_eng_grammatical,Deposita el bank check en el banco antes de que cierre la sucursal.,22.501262664794922
ComplexNPs_148_spa_eng_grammatical,Encuentra el leather wallet en la bolsa antes de salir hacia la estación.,33.03084945678711
ComplexNPs_149_spa_eng_grammatical,Lleva el ID badge visible durante la visita al edificio por seguridad.,35.0612907409668
ComplexNPs_150_spa_eng_grammatical,Busca el spare key en la caja fuerte antes de cerrar la oficina.,31.368915557861328
ComplexNPs_151_spa_eng_grammatical,El viajero dejó el heavy suitcase en el pasillo antes del taxi.,36.62734603881836
ComplexNPs_152_spa_eng_grammatical,Colocó el official badge en la solapa antes de entrar al congreso.,35.596370697021484
ComplexNPs_153_spa_eng_grammatical,Llevó el old lantern al campamento para iluminar el sendero oscuro.,47.77614974975586
ComplexNPs_154_spa_eng_grammatical,Apilamos el wooden crate en el almacén junto a las cajas grandes.,31.937152862548828
ComplexNPs_155_spa_eng_grammatical,Rodaron el heavy barrel hasta la bodega para empezar la fermentación.,36.04338836669922
ComplexNPs_156_spa_eng_grammatical,Llegaron al small harbor justo cuando el sol empezaba a ponerse.,26.962387084960938
ComplexNPs_157_spa_eng_grammatical,Aseguraron el heavy anchor antes de bajar la embarcación al muelle.,34.40321731567383
ComplexNPs_158_spa_eng_grammatical,Guardó el brass compass en el bolsillo antes de empezar la caminata.,33.665916442871094
ComplexNPs_159_spa_eng_grammatical,Encendieron el paper lantern para la procesión que cruzó la plaza.,55.072967529296875
ComplexNPs_160_spa_eng_grammatical,Colocaron el long harpoon en la cubierta antes de salir al mar.,40.79329299926758
ComplexNPs_161_spa_eng_grammatical,Archivó el old ledger en la estantería junto a los registros fiscales.,51.86185836791992
ComplexNPs_162_spa_eng_grammatical,Actualizó el company ledger con las facturas recibidas durante la semana.,33.848812103271484
ComplexNPs_163_spa_eng_grammatical,Colocó el small anchor en la red para asegurar la boya flotante.,52.32390594482422
ComplexNPs_164_spa_eng_grammatical,Aparcaron el delivery truck junto al harbor para descargar la mercancía.,39.616355895996094
ComplexNPs_165_spa_eng_grammatical,Guardó el small compass en la mochila antes de cruzar el desfiladero.,37.115421295166016
ComplexNPs_166_spa_eng_grammatical,Apilaron el plastic crate en la furgoneta para el reparto matutino.,49.67824172973633
